Rouge-L-P,Rouge-L-R,Rouge-L-F,Rouge-2-P,Rouge-2-R,Rouge-2-F
0.49648807161024194,0.1690699596404461,0.1690699596404461,0.3285423039359847,0.10763036609540833,0.10763036609540833
0.4969083754822497,0.16919886577137483,0.16919886577137483,0.3289289230807679,0.1077336672939271,0.1077336672939271
0.49724505025975896,0.16929773309480392,0.16929773309480392,0.32917293125276126,0.10780210311866668,0.10780210311866668
0.4975767760708401,0.16938641471070154,0.16938641471070154,0.32938505612034835,0.10785995720981228,0.10785995720981228
0.497897092389996,0.16948791194211169,0.16948791194211169,0.32967601411059644,0.10795129463256811,0.10795129463256811
0.4978849121990151,0.16950659418414998,0.16950659418414998,0.3295263964631369,0.10792558605377027,0.10792558605377027
0.4980346612308173,0.16957187006390628,0.16957187006390628,0.32963648565331455,0.10797640846130277,0.10797640846130277
0.49836468307391085,0.16966416969907175,0.16966416969907175,0.3299495222172343,0.10805615681740735,0.10805615681740735
0.49843263728502674,0.1697008925876141,0.1697008925876141,0.32981651413698954,0.10802191517658163,0.10802191517658163
0.4984960933213951,0.16971811697761233,0.16971811697761233,0.3297574391368601,0.10800663208116032,0.10800663208116032
0.49888249996313766,0.1698393072316071,0.1698393072316071,0.3300623709843784,0.10810097668437539,0.10810097668437539
0.49913396268642424,0.1699114982440362,0.1699114982440362,0.3301705854688168,0.10812211620805584,0.10812211620805584
0.4992709382606638,0.16994772535111216,0.16994772535111216,0.3302246673619387,0.10812792520496893,0.10812792520496893
0.49945192461859456,0.16999109151665426,0.16999109151665426,0.3303378724579687,0.10814880833024955,0.10814880833024955
0.4997447288981942,0.17004918632105365,0.17004918632105365,0.330592055997687,0.10820694159712164,0.10820694159712164
0.49972354959055104,0.17004685822034823,0.17004685822034823,0.3304555130747263,0.10817334863909031,0.10817334863909031
0.499723484875395,0.17006682421801086,0.17006682421801086,0.3303757708928991,0.10816258407630606,0.10816258407630606
0.4996712829892338,0.1700720459383183,0.1700720459383183,0.33024046253946254,0.10813700161743607,0.10813700161743607
0.4996194607531538,0.17007722968247804,0.17007722968247804,0.3301061382467783,0.1081116052128124,0.1081116052128124
0.49956801404052364,0.1700823758632743,0.1700823758632743,0.3299727873185338,0.10808639284010631,0.10808639284010631
0.49949888824278604,0.1700770208054921,0.1700770208054921,0.329799297114012,0.10804972000005438,0.10804972000005438
0.4994559534836755,0.1700788985179098,0.1700788985179098,0.3296270550404581,0.10801331099338411,0.10801331099338411
0.49942316556168836,0.17008694247586942,0.17008694247586942,0.3294528474722957,0.10797716298317744,0.10797716298317744
0.49931778270749144,0.17006385439799687,0.17006385439799687,0.32919378730513044,0.1079072595676015,0.1079072595676015
0.49973640935856,0.17020369170954078,0.17020369170954078,0.329609339791461,0.10803794980034712,0.10803794980034712
0.4999060445360537,0.1702772898258292,0.1702772898258292,0.3296964225108766,0.10808355383816567,0.10808355383816567
0.49981147801481696,0.1702544418976754,0.1702544418976754,0.3295396333556265,0.10804650618777394,0.10804650618777394
0.4999205372954883,0.17030393130924668,0.17030393130924668,0.3295714354514568,0.10807637755497512,0.10807637755497512
0.5000288312478742,0.1703530734267016,0.1703530734267016,0.32960301437468476,0.10810603929854683,0.10810603929854683
0.5001569355675204,0.17040886489997856,0.17040886489997856,0.32963437246628174,0.1081354936173383,0.1081354936173383
0.5002841471741377,0.17046426758250097,0.17046426758250097,0.3296655120345924,0.10816474267955285,0.10816474267955285
0.5004006033624628,0.17051234107972807,0.17051234107972807,0.329653032578123,0.10818160538741234,0.10818160538741234
0.5005203244580946,0.170567002303618,0.170567002303618,0.32963446054250917,0.10819835139833163,0.10819835139833163
0.5007395948372143,0.1706564501298065,0.1706564501298065,0.3297986931087829,0.10827245318388828,0.10827245318388828
0.5007579107268341,0.17068134968515247,0.17068134968515247,0.32975315677180295,0.10828058994326371,0.10828058994326371
0.500834857544419,0.17072092282023996,0.17072092282023996,0.32976399070979906,0.10830170655694973,0.10830170655694973
0.5007618698807744,0.17071841195464796,0.17071841195464796,0.32954762571631535,0.10825320345213925,0.10825320345213925
0.5009653609195952,0.1708050978292076,0.1708050978292076,0.3296603160078536,0.10830575772589582,0.10830575772589582
0.5010975867768018,0.17089368538299873,0.17089368538299873,0.32975743507074373,0.10835698638521193,0.10835698638521193
0.5011790834033508,0.17096698577059208,0.17096698577059208,0.3297136116897132,0.10837627113069324,0.10837627113069324
0.5012600312310679,0.17103979255288176,0.17103979255288176,0.32967008341562565,0.10839542601256862,0.10839542601256862
0.501311073368666,0.17110033629659963,0.17110033629659963,0.329612465686043,0.10840846000837197,0.10840846000837197
0.5014139086534846,0.17116783586929646,0.17116783586929646,0.32957573821679526,0.10842893190386894,0.10842893190386894
0.5012196531409795,0.1711409675248271,0.1711409675248271,0.329292430200517,0.10837078987645357,0.10837078987645357
0.5009029179243688,0.170971224843509,0.170971224843509,0.32887574122184104,0.10817903222640919,0.10817903222640919
0.5006016714100108,0.1708026062859082,0.1708026062859082,0.32847008991852056,0.10798854449457701,0.10798854449457701
0.5005522030063408,0.1707195277694429,0.1707195277694429,0.32835000161295885,0.1078936092513095,0.1078936092513095
0.500892761537356,0.17084147394907737,0.17084147394907737,0.32857805611893126,0.10798477804272405,0.10798477804272405
0.5011790136093442,0.1709426807024419,0.1709426807024419,0.3287640218990253,0.10806168780381241,0.10806168780381241
0.5014633947527575,0.17104322597375832,0.17104322597375832,0.32894877221650437,0.1081380948867237,0.1081380948867237
0.5018584491608566,0.1711774039006019,0.1711774039006019,0.32927953329802206,0.10824308749817814,0.10824308749817814
0.502161695972098,0.1712896537257681,0.1712896537257681,0.3294759046339437,0.10832517354041783,0.10832517354041783
0.5025050555447501,0.1714240832929313,0.1714240832929313,0.32979101574546893,0.10844130095906206,0.10844130095906206
0.5025204587474541,0.17145414738680514,0.17145414738680514,0.3297113479499614,0.10843504007715034,0.10843504007715034
0.5027787760597039,0.17154585375373366,0.17154585375373366,0.3299426994731502,0.10852040121974887,0.10852040121974887
0.5031520498418153,0.1716902256794622,0.1716902256794622,0.33025181031261225,0.10862784185441254,0.10862784185441254
0.503431085452795,0.1718009598119661,0.1718009598119661,0.3304539711056332,0.10870702103971432,0.10870702103971432
0.5037083437668896,0.17191098863152415,0.17191098863152415,0.3306548442502909,0.10878569589899506,0.10878569589899506
0.5037224038022391,0.1719582070541602,0.1719582070541602,0.3305658417213028,0.10879332449814633,0.10879332449814633
0.5038484529090949,0.17204398960625553,0.17204398960625553,0.33060398477794134,0.10883481078247474,0.10883481078247474
0.5041217707108909,0.17215221048810703,0.17215221048810703,0.3308024836856707,0.10891233796251068,0.10891233796251068
0.5044657428217397,0.1722648471078963,0.1722648471078963,0.3311638415536853,0.10902432328952136,0.10902432328952136
0.5047116704826957,0.17234096886688352,0.17234096886688352,0.3314020711754891,0.10910103155565828,0.10910103155565828
0.5049069300797279,0.17240385976283623,0.17240385976283623,0.33158184148878006,0.1091707499784652,0.1091707499784652
0.5051962635586916,0.17249344807430922,0.17249344807430922,0.3318717511948676,0.10926752164914175,0.10926752164914175
0.5055686293216016,0.1726075781746956,0.1726075781746956,0.3321752537287332,0.10936014678501012,0.10936014678501012
0.5057752539301931,0.17266286757840166,0.17266286757840166,0.3323303207597957,0.10941755238296379,0.10941755238296379
0.5060196991038531,0.1727841281122532,0.1727841281122532,0.3325226434029533,0.10950990076892331,0.10950990076892331
0.5062473307989181,0.17286118114783414,0.17286118114783414,0.33265425871262916,0.10955987901357865,0.10955987901357865
0.5064107126183128,0.17292633772942062,0.17292633772942062,0.3327328462918046,0.10959703029767456,0.10959703029767456
0.506511933081014,0.1729777996955633,0.1729777996955633,0.3327891096131782,0.10962945714506256,0.10962945714506256
0.5066392131750402,0.1730396453446253,0.1730396453446253,0.3328580960676096,0.10966713051864244,0.10966713051864244
0.506765719529893,0.1731011150322948,0.1731011150322948,0.3329266631514973,0.10970457487475374,0.10970457487475374
0.5068914591795649,0.1731622121764027,0.1731622121764027,0.3329948146773009,0.10974179229537345,0.10974179229537345
0.5070166612162833,0.1732185052422885,0.1732185052422885,0.3330735240560632,0.10977968398852,0.10977968398852
0.5070571789567668,0.17322695903563734,0.17322695903563734,0.33301745834191754,0.10976519196527798,0.10976519196527798
0.5072585617438602,0.1733204636445264,0.1733204636445264,0.3330881194851779,0.10980615697706078,0.10980615697706078
0.5072226037728899,0.1733070549931944,0.1733070549931944,0.33290808756817875,0.10975539299010369,0.10975539299010369
0.5071748644975203,0.17328081421024244,0.17328081421024244,0.33278622263016433,0.10971825829773825,0.10971825829773825
0.5071202474288126,0.17328449152718897,0.17328449152718897,0.33265217166411976,0.10969336582272694,0.10969336582272694
0.5071400742447215,0.17328765548713637,0.17328765548713637,0.3325525364116301,0.10966723328206339,0.10966723328206339
0.5071425733884443,0.1732746628144464,0.1732746628144464,0.33242954030828165,0.10962614188325845,0.10962614188325845
0.5070498795986864,0.1732386830752129,0.1732386830752129,0.3322306196030815,0.10956950876839822,0.10956950876839822
0.5069333963326217,0.1731981102689216,0.1731981102689216,0.3321131318940572,0.10953346689274905,0.10953346689274905
0.5068127656082672,0.17317286546968638,0.17317286546968638,0.33192320746357284,0.10948192631004462,0.10948192631004462
0.506737897823428,0.17315014503257747,0.17315014503257747,0.3318280962959753,0.10945583223384767,0.10945583223384767
0.5067392037448669,0.1731326229795968,0.1731326229795968,0.33175369812546096,0.10942983926887405,0.10942983926887405
0.5069092207239903,0.17316928608728116,0.17316928608728116,0.3318562275190609,0.10945936841139335,0.10945936841139335
0.5070782520974374,0.1732057366552108,0.1732057366552108,0.3319581625393646,0.10948872637047777,0.10948872637047777
0.5072463064109225,0.173241976526216,0.173241976526216,0.3320595083398977,0.10951791463037673,0.10951791463037673
0.5076282205109162,0.17334027274873653,0.17334027274873653,0.3324057881853696,0.10961097564446134,0.10961097564446134
0.5079899799321742,0.17343304963109593,0.17343304963109593,0.33275007791678707,0.10970350182513168,0.10970350182513168
0.508330564036787,0.17351944722952625,0.17351944722952625,0.33309239464114765,0.10979549776980964,0.10979549776980964
0.5083519004804754,0.17352445606871605,0.17352445606871605,0.3330337935174073,0.10977925827280825,0.10977925827280825
0.508662579529853,0.17362613012292108,0.17362613012292108,0.33333044678632956,0.10986202223794729,0.10986202223794729
0.5088683033210141,0.17373131445488507,0.17373131445488507,0.333542157346887,0.11000661437743876,0.11000661437743876
0.5091227837734705,0.1737941078750861,0.1737941078750861,0.3337491603547265,0.11005598842320695,0.11005598842320695
0.5092685589999932,0.17382633564694225,0.17382633564694225,0.33392430067716755,0.11009757679995676,0.11009757679995676
0.5094056224774984,0.17385838185388658,0.17385838185388658,0.334064474189164,0.11013478837392124,0.11013478837392124
0.5096708413172015,0.17392188655534124,0.17392188655534124,0.33429978839182467,0.11020109001765184,0.11020109001765184
0.5100014246065938,0.17401114656648523,0.17401114656648523,0.33463440147758056,0.11029203022760403,0.11029203022760403
0.5102050104430603,0.17404715723769354,0.17404715723769354,0.3348683694577967,0.11032901554985476,0.11032901554985476
0.5105561106925226,0.17414615070355866,0.17414615070355866,0.3352183725526761,0.11042489924745497,0.11042489924745497
0.5106788656604869,0.1741850280559301,0.1741850280559301,0.3353544614426975,0.11046087234001245,0.11046087234001245
0.510861696149707,0.17422765318952776,0.17422765318952776,0.33550315213546517,0.11049494878081607,0.11049494878081607
0.5111699538409845,0.17432143688913537,0.17432143688913537,0.33580090597843365,0.11058145468616669,0.11058145468616669
0.5114765131427783,0.17441470387414457,0.17441470387414457,0.336097019304361,0.1106674839749589,0.1106674839749589
0.511854109449055,0.1745273660317955,0.1745273660317955,0.3365082638757503,0.11078132111833756,0.11078132111833756
0.5122296367344752,0.17463941086255516,0.17463941086255516,0.3369172550522278,0.11089453449654704,0.11089453449654704
0.5125211447451118,0.1747508434264801,0.1747508434264801,0.33725422680822975,0.11100712922241657,0.11100712922241657
0.5129056305931643,0.17487122941493358,0.17487122941493358,0.3376808522326645,0.11112884176605092,0.11112884176605092
0.5132208912943445,0.17498142642537962,0.17498142642537962,0.33803038666629726,0.11124018785952576,0.11124018785952576
0.5132544421676453,0.17494696981314725,0.17494696981314725,0.33799069374750984,0.11119859808758449,0.11119859808758449
0.5132318489671468,0.17494542121965584,0.17494542121965584,0.33795982839365313,0.11119136792660508,0.11119136792660508
0.5134470009141047,0.17500052381198813,0.17500052381198813,0.33819181485762395,0.11124803876503128,0.11124803876503128
0.5135742894044638,0.17505533015382405,0.17505533015382405,0.3383381123146317,0.1112988045631075,0.1112988045631075
0.5137020218387548,0.1751044806975804,0.1751044806975804,0.3384913588881825,0.11134929815851308,0.11134929815851308
0.5138722957209546,0.1751493339197423,0.1751493339197423,0.33860246142135236,0.11137176330511685,0.11137176330511685
0.5139479079743823,0.1751662448782834,0.1751662448782834,0.3386455110902184,0.11137678837616748,0.11137678837616748
0.5139940638601111,0.17517688082801483,0.17517688082801483,0.338688331771484,0.11138178671811678,0.11138178671811678
0.5140281332803606,0.17518746035360974,0.17518746035360974,0.3387254842208828,0.11138675854366316,0.11138675854366316
0.5141205180595976,0.17521644089807994,0.17521644089807994,0.3388340043347061,0.11141689932654478,0.11141689932654478
0.5142144108413742,0.17524742368101076,0.17524742368101076,0.3389131382482709,0.11143745776077944,0.11143745776077944
0.5142971670357546,0.17527298023876828,0.17527298023876828,0.33899404865001,0.11145790799272866,0.11145790799272866
0.5143918402116682,0.17530761201651085,0.17530761201651085,0.33909562543884153,0.1114876247026504,0.1114876247026504
0.5144736986527525,0.17533287720921334,0.17533287720921334,0.3391756345107532,0.11150783653824944,0.11150783653824944
0.5145776556162865,0.17536717175320676,0.17536717175320676,0.3392785379776643,0.11153726770779164,0.11153726770779164
0.5146187753856682,0.17540128767978355,0.17540128767978355,0.33932784982072844,0.11156654558999247,0.11156654558999247
0.5145928804452528,0.17539646718126667,0.17539646718126667,0.33925997481001474,0.11154872835966667,0.11154872835966667
0.5147314513054801,0.17543984938431334,0.17543984938431334,0.33941343624119635,0.11158994109764994,0.11158994109764994
0.5149242065504076,0.1754965613364692,0.1754965613364692,0.3395762559374068,0.11163179390430727,0.11163179390430727
0.5150747455369616,0.17554403402225346,0.17554403402225346,0.33965869819739763,0.1116551569126456,0.1116551569126456
0.5151686681557811,0.17557494688295217,0.17557494688295217,0.33972961693531206,0.11167380927753305,0.11167380927753305
0.5153306647475241,0.17561002656501942,0.17561002656501942,0.33987716550669217,0.11170444133222493,0.11170444133222493
0.5154673318632664,0.17564278089281238,0.17564278089281238,0.34001827982458527,0.11173652859917119,0.11173652859917119
0.5156033016978061,0.17567536810668805,0.17567536810668805,0.34015867417146867,0.1117684521555718,0.1117684521555718
0.5157385795739002,0.17570778948232513,0.17570778948232513,0.34029835404330433,0.11180021325112559,0.11180021325112559
0.5156676367700223,0.1757029719710168,0.1757029719710168,0.3402018845591573,0.11178225438225815,0.11178225438225815
0.5155771971265312,0.17568784560494788,0.17568784560494788,0.3400765183563043,0.11175383792116557,0.11175383792116557
0.5155070201510752,0.17568299971629983,0.17568299971629983,0.33994727593658264,0.11172556497755325,0.11172556497755325
0.515588330213279,0.1757274609036432,0.1757274609036432,0.3399986054470071,0.11175340983774307,0.11175340983774307
0.5157053981588462,0.17578252030049848,0.17578252030049848,0.34010943091788687,0.11179876002306674,0.11179876002306674
0.5158458976769502,0.17584093597948058,0.17584093597948058,0.34018867091677985,0.11183497581756516,0.11183497581756516
0.5159870223118428,0.17589245642934132,0.17589245642934132,0.34037129304519204,0.11188714198567212,0.11188714198567212
0.5161629751680403,0.17594097289221663,0.17594097289221663,0.3405675224242796,0.1119354430401444,0.1119354430401444
0.5163542095971901,0.17599138164731176,0.17599138164731176,0.3408054194610405,0.11199295408839503,0.11199295408839503
0.5165504030425251,0.17605146579320047,0.17605146579320047,0.34097451719934047,0.11203912691379408,0.11203912691379408
0.5167397317866927,0.17610135150272338,0.17610135150272338,0.34121022911518906,0.11209609661063345,0.11209609661063345
0.5169281255740991,0.17616086740627335,0.17616086740627335,0.34144142525351895,0.11215782402829468,0.11215782402829468
0.5170320035015091,0.17619007598058717,0.17619007598058717,0.3415223397654237,0.11218151676052165,0.11218151676052165
0.5171799110903428,0.17623157849285473,0.17623157849285473,0.3416382718789158,0.11221035315583976,0.11221035315583976
0.5173049077165226,0.17626502979812989,0.17626502979812989,0.34175183636689055,0.11223681691160811,0.11223681691160811
0.5174320115676309,0.1762982152881548,0.1762982152881548,0.3418185625479262,0.11225167066750597,0.11225167066750597
0.5175609435336782,0.17634905100983242,0.17634905100983242,0.34193423050327865,0.11228900655914038,0.11228900655914038
0.5176262739988174,0.17639477317568675,0.17639477317568675,0.34200193773991766,0.11232616076760384,0.11232616076760384
0.5176912873257764,0.17644027338927967,0.17644027338927967,0.3420693163006507,0.11236313461583203,0.11236313461583203
0.5176801503993088,0.17644008922364024,0.17644008922364024,0.3420329530215965,0.11235231149672435,0.11235231149672435
0.5178994154523369,0.17650626416114323,0.17650626416114323,0.34226502673860104,0.11241390857978704,0.11241390857978704
0.5181176238063142,0.17657212018328478,0.17657212018328478,0.34249598202805376,0.11247520880943739,0.11247520880943739
0.5183147510303846,0.17662294216450355,0.17662294216450355,0.34270543068514164,0.11252619830080417,0.11252619830080417
0.5185137540725366,0.1766783165582824,0.1766783165582824,0.34290959250386055,0.11257694323825551,0.11257694323825551
0.5187089904240846,0.17672864131381352,0.17672864131381352,0.3431170495155179,0.11262744537696308,0.11262744537696308
0.5188772866596408,0.17677385517235755,0.17677385517235755,0.3432801229180938,0.11266776214348906,0.11266776214348906
0.5190679266400497,0.17681817571474467,0.17681817571474467,0.343494213225308,0.11271780756033317,0.11271780756033317
0.5192345707884632,0.17686218875734244,0.17686218875734244,0.3436598576582182,0.11275771816126194,0.11275771816126194
0.5193788550970678,0.1769108292649671,0.1769108292649671,0.3438216395551936,0.1128073132301168,0.1128073132301168
0.5195214721827791,0.17694618485558034,0.17694618485558034,0.34393865009895697,0.11283581439932752,0.11283581439932752
0.5196495430724701,0.1769766566934077,0.1769766566934077,0.34405510870619316,0.11286418112906083,0.11286418112906083
0.5198227741056403,0.1770184674380917,0.1770184674380917,0.34422528657425083,0.11290337169240738,0.11290337169240738
0.5199163964254696,0.17705332137390456,0.17705332137390456,0.34429479665291823,0.11293144665981077,0.11293144665981077
0.5200511378399115,0.17709895625994143,0.17709895625994143,0.3444106548194599,0.11296570412954803,0.11296570412954803
0.5201550340519153,0.17712705483594804,0.17712705483594804,0.34445037837750403,0.11297325191601004,0.11297325191601004
0.5199849077915316,0.1770372485183491,0.1770372485183491,0.34421743766920876,0.11286562542340055,0.11286562542340055
0.5199152894469181,0.1770182003157427,0.1770182003157427,0.3441220059959823,0.11283679889273378,0.11283679889273378
0.5198592902723111,0.17700132530833318,0.17700132530833318,0.34408039805303586,0.11282175427854617,0.11282175427854617
0.5197955128017019,0.17697781881779906,0.17697781881779906,0.3440126573945021,0.1127965668970495,0.1127965668970495
0.5197037276012553,0.17695442090227897,0.17695442090227897,0.34391767346376334,0.11276668446111786,0.11276668446111786
0.519676261900435,0.17694523783655297,0.17694523783655297,0.3438618989591499,0.11274654034670357,0.11274654034670357
0.519620200261843,0.1769378811337614,0.1769378811337614,0.34379052644823677,0.1127270522926756,0.1127270522926756
0.5195689599212532,0.1769333652834023,0.1769333652834023,0.3437187591857408,0.11270709148192477,0.11270709148192477
0.5195081656592218,0.1769262562204547,0.1769262562204547,0.34366396081297385,0.11269255024324272,0.11269255024324272
0.5194663018153743,0.17692383901698752,0.17692383901698752,0.3436253608211731,0.11268283187170838,0.11268283187170838
0.5194167193051613,0.17691483020459617,0.17691483020459617,0.3435610311049167,0.11266310819729747,0.11266310819729747
0.5193664072425692,0.1769104077958975,0.1769104077958975,0.3434904378524055,0.11264347417595207,0.11264347417595207
0.5192335574419995,0.17688041090121082,0.17688041090121082,0.34332232280561853,0.11259919708271911,0.11259919708271911
0.5191349311950774,0.1768530925622286,0.1768530925622286,0.34323177746454536,0.11257036965071894,0.11257036965071894
0.5190865443974177,0.1768443247920592,0.1768443247920592,0.34316891705352975,0.11255107793323497,0.11255107793323497
0.5192425792367746,0.1769107491799734,0.1769107491799734,0.34331698495301677,0.11260239306510093,0.11260239306510093
0.5194444970408205,0.17695417741748568,0.17695417741748568,0.3435029144498766,0.1126417874978746,0.1126417874978746
0.5196307881807997,0.1770078395256609,0.1770078395256609,0.34362470234783193,0.11267032835749256,0.11267032835749256
0.5197740122805837,0.17704615728224765,0.17704615728224765,0.3437625762329695,0.11270050956254052,0.11270050956254052
0.5199207001908467,0.17708753896706905,0.17708753896706905,0.3438784432406437,0.11272727346704074,0.11272727346704074
0.5200667347028457,0.17712873632367301,0.17712873632367301,0.34399379413692516,0.11275391815593072,0.11275391815593072
0.5202121201725692,0.17716975058091428,0.17716975058091428,0.3441086323625564,0.11278044442398118,0.11278044442398118
0.5203568609173714,0.1772105829567487,0.1772105829567487,0.3442229613277636,0.1128068530589139,0.1128068530589139
0.5204829894259142,0.1772450025387264,0.1772450025387264,0.34428588122286313,0.112817607653153,0.112817607653153
0.5206301002285204,0.1772886878034192,0.1772886878034192,0.3444455743725344,0.1128568029822185,0.1128568029822185
0.5207765629659169,0.17733218062201203,0.17733218062201203,0.3446045640281543,0.11289582564463609,0.11289582564463609
0.5208784258671051,0.1773754822633803,0.1773754822633803,0.34472004049961646,0.11293467677886723,0.11293467677886723
0.5209091792331516,0.17739634633716309,0.17739634633716309,0.34472443995131946,0.11294433274558498,0.11294433274558498
0.521008753383246,0.17743382592752688,0.17743382592752688,0.3448404335542346,0.11297603581515119,0.11297603581515119
0.5210356935263736,0.17743039269277017,0.17743039269277017,0.3448098285537305,0.11297086744402929,0.11297086744402929
0.5211515845903177,0.17746184334941853,0.17746184334941853,0.34489624709876804,0.11299223804757803,0.11299223804757803
0.5212629998355619,0.17747408785141938,0.17747408785141938,0.344998135478477,0.11300639875823348,0.11300639875823348
0.5213853079895489,0.1775129257229126,0.1775129257229126,0.3450422042796384,0.1130159788728919,0.1130159788728919
0.5215703240871863,0.17758048467497212,0.17758048467497212,0.34515026776056457,0.11304658654886657,0.11304658654886657
0.5216498619585821,0.17761574725757673,0.17761574725757673,0.34519210137397416,0.1130676089849876,0.1130676089849876
0.5217721604426011,0.1776508578462908,0.1776508578462908,0.3452757385482754,0.11308854080715984,0.11308854080715984
0.5218939329116352,0.1776858174217201,0.1776858174217201,0.3453590159927947,0.1131093825999894,0.1131093825999894
0.5220151827520467,0.17772062695605312,0.17772062695605312,0.345441936023389,0.11313013494306433,0.11313013494306433
0.5220368230718953,0.1777458535514636,0.1777458535514636,0.345472344848056,0.11315079841100831,0.11315079841100831
0.5220325518234251,0.17774885033282556,0.17774885033282556,0.3454030358083929,0.11313462632477667,0.11313462632477667
0.5220050669727626,0.1777515979764731,0.1777515979764731,0.3453437948954092,0.11312348787510158,0.11312348787510158
0.5220115719123776,0.17775355435839899,0.17775355435839899,0.3453159610866145,0.1131123968230847,0.1131123968230847
0.5220032184570947,0.17775088690633906,0.17775088690633906,0.34525197512131084,0.11309198606278362,0.11309198606278362
0.5219949003978088,0.17774823075704207,0.17774823075704207,0.3451882602829788,0.113071661788755,0.113071661788755
0.5219916673869773,0.17775973378621407,0.17775973378621407,0.345093102378424,0.11305142345246011,0.11305142345246011
0.5219619732926307,0.17776197646985814,0.17776197646985814,0.344998345984015,0.11303127050998925,0.11303127050998925
0.5219618528476037,0.17777460837809989,0.17777460837809989,0.34495730454616164,0.1130260876743596,0.1130260876743596
0.5219752677343431,0.17778746682604846,0.17778746682604846,0.34493750167007964,0.11302467811595045,0.11302467811595045
0.5220550135160369,0.17779312013053186,0.17779312013053186,0.34496753814826586,0.11302637458958897,0.11302637458958897
0.5220670053598233,0.1778104728379576,0.1778104728379576,0.3449207839839788,0.11302003076567872,0.11302003076567872
0.5220977027850954,0.17781931714926352,0.17781931714926352,0.34489361066022256,0.11301371342955098,0.11301371342955098
0.5221160174024682,0.17782327964803205,0.17782327964803205,0.3448665505586487,0.1130074224156571,0.1130074224156571
0.5222984795612212,0.1778633822286099,0.1778633822286099,0.3450405974048533,0.11304735760602519,0.11304735760602519
0.522480184615581,0.17790331840843845,0.17790331840843845,0.34521392206497414,0.11308712709020917,0.11308712709020917
0.5224920261453494,0.17790739639291378,0.17790739639291378,0.34518636686795506,0.1130807231557791,0.1130807231557791
0.5226593851019516,0.1779518815290882,0.1779518815290882,0.345343064743286,0.11312025936616532,0.11312025936616532
0.5226918902249329,0.1779784958768735,0.1779784958768735,0.3453349841823185,0.11312600187006071,0.11312600187006071
0.5227505292907058,0.1779971088562009,0.1779971088562009,0.3453600382040858,0.11313498957559658,0.11313498957559658
0.5227736690823945,0.17800302747516916,0.17800302747516916,0.3453460096626567,0.11313420341630744,0.11313420341630744
0.522874060551247,0.1780299833626113,0.1780299833626113,0.3453832681234466,0.1131445034640892,0.1131445034640892
0.5228357325187518,0.17802316722918154,0.17802316722918154,0.34532246341746775,0.11313137779832272,0.11313137779832272
0.522715164332204,0.1780034065582847,0.1780034065582847,0.3451355154282851,0.11309329236803346,0.11309329236803346
0.5227782219824201,0.17803440187687777,0.17803440187687777,0.3451575457043015,0.1131101192768663,0.1131101192768663
0.5227717781229788,0.1780513714198119,0.1780513714198119,0.3451271336300953,0.11311373899152853,0.11311373899152853
0.5227653604049551,0.17806827212078685,0.17806827212078685,0.34509684493144355,0.11311734402174993,0.11311734402174993
0.5227589686695956,0.17808510439787123,0.17808510439787123,0.3450666788591022,0.11312093445670729,0.11312093445670729
0.5227526027594294,0.17810186866575528,0.17810186866575528,0.3450366346698814,0.11312451038485673,0.11312451038485673
0.5227462625182558,0.17811856533578493,0.17811856533578493,0.3450067116265849,0.11312807189394106,0.11312807189394106
0.5227399477911312,0.17813519481599557,0.17813519481599557,0.3449769089979495,0.11313161907099688,0.11313161907099688
0.5227415330601546,0.1781488473196545,0.1781488473196545,0.3449529306953145,0.11313515200236171,0.11313515200236171
0.5227431119753942,0.17816244510385987,0.17816244510385987,0.34492904849810085,0.11313867077368099,0.11313867077368099
0.5228052015090193,0.17817475688921966,0.17817475688921966,0.3449193960288103,0.11314253984724484,0.11314253984724484
0.5228835800072682,0.17821023217835782,0.17821023217835782,0.34500758598504533,0.1131782399150001,0.1131782399150001
0.5229489088022545,0.17823235404822294,0.17823235404822294,0.3450601535829766,0.11319855260952826,0.11319855260952826
0.5230323701604782,0.17828337007589193,0.17828337007589193,0.3451402379666643,0.11323737885432963,0.11323737885432963
0.523115500322836,0.1783341836590067,0.1783341836590067,0.34522000455517865,0.11327605102673101,0.11327605102673101
0.5232405676683431,0.17838502896468103,0.17838502896468103,0.34535028554568703,0.11332273330732005,0.11332273330732005
0.5234203603928612,0.178430749925135,0.178430749925135,0.34548502438557327,0.11335612306296365,0.11335612306296365
0.5235089461383059,0.17845225552901367,0.17845225552901367,0.34552621575289766,0.11336786855380175,0.11336786855380175
0.523686923741631,0.17850553816567777,0.17850553816567777,0.3457083440079065,0.11341710742469802,0.11341710742469802
0.5237581956976909,0.17853653402779635,0.17853653402779635,0.345770986288006,0.11343874343057661,0.11343874343057661
0.5239000000813672,0.17859017183426237,0.17859017183426237,0.34592076688530227,0.11348448563834189,0.11348448563834189
0.5240412494576708,0.17864359970802207,0.17864359970802207,0.3460699612571688,0.11353004881593981,0.11353004881593981
0.5241650965884023,0.17869689859853766,0.17869689859853766,0.3462063658072702,0.11357551705340414,0.11357551705340414
0.5242905457161222,0.17874111888784716,0.17874111888784716,0.3463690416846617,0.1136214515590515,0.1136214515590515
0.5244714839165746,0.17877785974683805,0.17877785974683805,0.34657251013654344,0.11366357105179935,0.11366357105179935
0.5246102397457282,0.1787954313168823,0.1787954313168823,0.34667259791417676,0.1136800758530387,0.1136800758530387
